Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,12.293400,12.693700,12.293400,12.522100,3.951558,6465692985
2000-01-05,12.693700,12.979600,12.579300,12.865200,4.059828,5369349342
2000-01-06,13.151100,13.494200,13.093900,13.322600,4.204169,8146769551
2000-01-07,14.237500,14.237500,13.837200,14.237500,4.492881,16377596
2000-01-10,14.294700,14.637800,13.722900,14.066000,4.438761,11628878287
2000-01-11,14.123100,14.580600,14.008800,14.066000,4.438761,10761658095
2000-01-12,13.722900,14.351800,13.722900,13.837200,4.366560,4750966
2000-01-13,13.951600,14.237500,13.837200,14.066000,4.438761,5959958
2000-01-14,14.351800,14.351800,13.722900,13.722900,4.330491,4456084
2000-01-17,13.722900,14.180300,13.722900,14.066000,4.438761,5928780
2000-01-18,14.294700,14.523400,14.066000,14.237500,4.492881,7690714161
2000-01-19,14.580600,15.152400,14.580600,14.809300,4.673322,12547536
2000-01-20,14.866500,14.980800,13.894400,14.294700,4.510931,5803578
2000-01-21,14.237500,14.294700,14.008800,14.237500,4.492881,3100604910
2000-01-24,14.294700,15.209500,14.294700,15.095200,4.763542,12562910886
2000-01-25,14.980800,15.724100,14.637800,15.495400,4.889832,11433075464
2000-01-26,15.895700,16.524700,15.438200,16.524700,5.214645,21401952617
2000-01-27,17.210800,17.668200,17.153601,17.668200,5.575496,13562385363
2000-01-28,17.896999,18.640301,17.096399,17.096399,5.395054,19597750174
2000-01-31,17.439501,17.725401,17.039200,17.611000,5.557445,7170501
2000-02-01,17.839800,18.525900,17.668200,18.240000,5.755936,17860878936
2000-02-02,18.240000,18.240000,18.240000,18.240000,5.755936,0
2000-02-03,18.240000,18.240000,18.240000,18.240000,5.755936,0
2000-02-04,18.240000,18.240000,18.240000,18.240000,5.755936,0
2000-02-07,18.240000,18.240000,18.240000,18.240000,5.755936,0
2000-02-08,18.240000,18.240000,18.240000,18.240000,5.755936,0
2000-02-09,18.811800,19.497900,18.468700,19.497900,6.152887,16721259925
2000-02-10,19.497900,19.841000,18.926100,19.154800,6.044617,12979876044
2000-02-11,19.383600,19.726700,18.640301,19.440800,6.134870,19722062
2000-02-14,20.755899,20.755899,20.755899,20.755899,6.549871,10766125
2000-02-15,22.185301,22.185301,20.241301,20.641500,6.513769,29859874
2000-02-16,20.584299,21.670700,20.298401,21.156099,6.676161,14640909423
2000-02-17,21.384800,21.556400,21.041800,21.156099,6.676161,11791239
2000-02-18,21.556400,21.556400,19.955400,20.469999,6.459651,11938681252
2000-02-21,20.813000,21.099001,19.383600,19.612301,6.188989,9980987303
2000-02-22,18.926100,19.326401,18.240000,18.354401,5.792037,8604965
2000-02-23,18.354401,19.212000,18.297199,18.697100,5.900184,11182487483
2000-02-24,18.754601,18.868999,17.439501,17.553900,5.539427,11865093
2000-02-25,17.496700,17.553900,16.639000,16.924900,5.340936,6028037482
2000-02-28,16.924900,16.924900,16.924900,16.924900,5.340936,0
2000-02-29,17.439501,17.439501,16.696199,16.696199,5.268764,4141267
2000-03-01,16.982100,17.725401,16.982100,17.725401,5.593546,4424203
2000-03-02,17.725401,17.896999,17.268000,17.382299,5.485276,2779193209
2000-03-03,17.268000,17.611000,16.982100,16.982100,5.358985,2520629403
2000-03-06,16.581800,16.810499,15.495400,15.609800,4.925933,6348517221
2000-03-07,15.609800,15.952800,15.209500,15.724100,4.962002,4530731140
2000-03-08,15.724100,16.410299,15.609800,15.781300,4.980052,7379002
2000-03-09,16.010000,16.124399,15.724100,15.724100,4.962002,4952414938
2000-03-10,15.724100,16.010000,14.866500,15.095200,4.763542,6819745
2000-03-13,14.294700,14.523400,14.066000,14.066000,4.438761,3365680412
2000-03-14,13.093900,13.951600,13.093900,13.551400,4.276371,8345801
2000-03-15,13.494200,14.008800,13.437000,13.551400,4.276371,6910019301
2000-03-16,13.151100,13.665700,13.151100,13.608500,4.294390,6588444
2000-03-17,13.608500,13.894400,13.437000,13.608500,4.294390,6334099
2000-03-20,13.151100,13.151100,13.151100,13.151100,4.150050,368284
2000-03-21,12.693700,14.066000,12.693700,14.066000,4.438761,8996238352
2000-03-22,14.066000,14.466200,13.722900,13.951600,4.402660,6257361
2000-03-23,14.294700,14.923600,14.123100,14.923600,4.709391,8742903959
2000-03-24,15.152400,15.209500,14.409000,14.637800,4.619204,6938894059
2000-03-27,14.637800,14.866500,14.294700,14.694900,4.637221,5488231251
2000-03-28,14.752100,15.609800,14.752100,15.095200,4.763542,7569078
2000-03-29,15.266700,15.438200,15.095200,15.095200,4.763542,4811677
2000-03-30,15.381100,15.609800,15.152400,15.381100,4.853762,6187865
2000-03-31,15.438200,15.667000,15.266700,15.323900,4.835713,5762215876
2000-04-03,15.323900,15.323900,15.323900,15.323900,4.835713,0
2000-04-04,15.323900,15.323900,15.323900,15.323900,4.835713,0
2000-04-05,15.095200,15.323900,14.866500,14.980800,4.727441,5188994081
2000-04-06,15.209500,16.010000,15.209500,16.010000,5.052223,6136752052
2000-04-07,17.096399,17.096399,17.096399,17.096399,5.395054,7110766
2000-04-10,16.067200,16.467501,16.010000,16.467501,5.196595,5879811
2000-04-11,16.867701,17.039200,16.467501,16.467501,5.196595,6784616
2000-04-12,16.581800,16.924900,16.010000,16.238800,5.124424,5445216618
2000-04-13,16.124399,16.924900,16.124399,16.410299,5.178545,12093571369
2000-04-14,16.924900,17.553900,16.581800,16.982100,5.358985,14442187702
2000-04-17,15.209500,15.838500,14.923600,15.323900,4.835713,4440463255
2000-04-18,15.838500,16.181601,15.323900,16.067200,5.070273,6889109670
2000-04-19,16.181601,16.181601,15.495400,15.724100,4.962002,2428296
2000-04-20,15.438200,15.724100,15.323900,15.495400,4.889832,2362431291
2000-04-21,15.724100,15.838500,15.438200,15.495400,4.889832,2472789163
2000-04-24,15.609800,15.724100,14.923600,15.038000,4.745492,2196125
2000-04-25,14.752100,15.038000,14.466200,14.866500,4.691372,2531444
2000-04-26,14.866500,14.980800,13.837200,13.837200,4.366560,3775951
2000-04-27,13.665700,13.837200,13.322600,13.722900,4.330491,7009263164
2000-04-28,13.722900,14.237500,13.437000,14.066000,4.438761,4005021
2000-05-01,14.066000,14.066000,14.066000,14.066000,4.438761,0
2000-05-02,14.580600,14.580600,14.008800,14.066000,4.438761,2633847340
2000-05-03,13.951600,13.951600,13.494200,13.722900,4.330491,1995643
2000-05-04,13.608500,14.294700,13.608500,14.066000,4.438761,3202218
2000-05-05,14.123100,14.523400,14.066000,14.409000,4.547000,3044011987
2000-05-08,14.637800,14.694900,14.294700,14.409000,4.547000,2095184333
2000-05-09,14.409000,14.409000,14.409000,14.409000,4.547000,0
2000-05-10,14.237500,14.580600,14.180300,14.180300,4.474831,2614459
