Date,Open,High,Low,Close,Adj Close,Volume
2019-05-02,51.099998,51.099998,49.299999,49.599998,48.638760,4872787
2019-05-03,49.599998,49.599998,48.099998,48.099998,47.167828,4970517
2019-05-06,48.000000,48.000000,45.000000,45.049999,44.176937,3841050
2019-05-07,45.349998,45.950001,45.000000,45.000000,44.127907,2146401
2019-05-08,44.000000,44.000000,41.700001,42.400002,41.578297,4665538
2019-05-09,42.799999,43.049999,41.099998,41.099998,40.303486,2828110
2019-05-10,41.250000,42.700001,40.150002,40.400002,39.617054,3976862
2019-05-13,40.650002,41.299999,39.599998,40.000000,39.224808,1881532
2019-05-14,39.900002,41.400002,38.900002,41.099998,40.303486,1804495
2019-05-15,40.799999,41.450001,40.500000,40.500000,39.715115,1262805
2019-05-16,40.799999,40.799999,39.099998,39.150002,38.391281,1337386
2019-05-17,39.799999,40.000000,38.099998,38.099998,37.361626,1377709
2019-05-20,37.500000,39.400002,37.500000,38.450001,37.704845,1004300
2019-05-21,38.500000,40.650002,38.500000,40.450001,39.666084,1226684
2019-05-22,40.000000,40.799999,39.500000,39.950001,39.175777,834285
2019-05-23,39.700001,41.900002,39.599998,41.599998,40.793797,2518600
2019-05-24,42.299999,42.900002,42.000000,42.150002,41.333141,2822188
2019-05-27,42.150002,42.599998,41.000000,41.049999,40.254456,1369200
2019-05-28,41.349998,42.599998,41.349998,41.799999,40.989922,1323254
2019-05-29,41.549999,42.200001,41.200001,41.950001,41.137016,856698
2019-05-30,42.099998,44.250000,42.099998,44.250000,43.392441,2979700
2019-05-31,43.650002,44.349998,43.299999,44.150002,43.294380,1216890
2019-06-03,44.150002,44.150002,42.599998,42.799999,41.970543,909738
2019-06-04,42.750000,43.400002,41.900002,41.950001,41.137016,925363
2019-06-05,42.400002,44.049999,42.400002,43.650002,42.804070,1727706
2019-06-06,43.299999,43.650002,42.599998,43.200001,42.362789,858749
2019-06-10,44.000000,44.250000,43.450001,43.750000,42.902130,919381
2019-06-11,43.900002,44.750000,42.450001,42.549999,41.725388,1682800
2019-06-12,42.000000,42.450001,41.599998,42.049999,41.235077,1084131
2019-06-13,42.000000,42.650002,41.950001,42.049999,41.235077,577815
2019-06-14,42.299999,42.599998,42.150002,42.299999,41.480232,693450
2019-06-17,42.349998,42.500000,41.700001,41.950001,41.137016,1678934
2019-06-18,42.000000,42.349998,41.799999,42.200001,41.382172,687467
2019-06-19,42.500000,43.250000,42.400002,42.950001,42.117638,1850600
2019-06-20,43.450001,43.500000,42.799999,42.799999,41.970543,1317420
2019-06-21,42.900002,43.400002,41.049999,41.049999,40.254456,2527162
2019-06-24,41.099998,42.000000,40.500000,42.000000,41.186047,1230900
2019-06-25,42.000000,43.299999,41.500000,42.900002,42.068607,3846470
2019-06-26,42.500000,42.599998,41.150002,41.799999,40.989922,2480187
2019-06-27,42.000000,42.299999,41.700001,41.750000,40.940891,1015815
2019-06-28,42.000000,42.000000,41.500000,41.799999,40.989922,420293
2019-07-01,42.299999,42.299999,41.900002,42.049999,41.235077,955565
2019-07-02,42.049999,43.250000,42.049999,42.349998,41.529263,1834240
2019-07-03,42.700001,44.799999,42.599998,44.250000,43.392441,3986451
2019-07-04,44.950001,48.000000,43.599998,47.450001,46.530426,8178873
2019-07-05,47.500000,50.000000,47.099998,49.549999,48.589729,14108216
2019-07-08,49.900002,50.599998,48.750000,49.400002,48.442638,5484421
2019-07-09,49.000000,49.099998,47.849998,49.000000,48.050388,2418537
2019-07-10,49.500000,49.900002,48.150002,48.250000,47.314922,3094940
2019-07-11,49.900002,52.700001,49.900002,51.799999,50.796124,10480595
2019-07-12,51.400002,51.500000,49.900002,50.400002,49.423256,4228234
2019-07-15,50.599998,51.599998,50.200001,51.500000,50.501938,2330138
2019-07-16,52.000000,52.599998,50.500000,50.799999,49.815502,3288177
2019-07-17,50.799999,51.400002,50.000000,50.700001,49.717442,1267775
2019-07-18,51.299999,51.599998,50.299999,50.799999,49.815502,1404976
2019-07-19,51.799999,52.000000,50.299999,50.500000,49.521317,2205560
2019-07-22,50.599998,50.900002,49.500000,49.799999,48.834881,1623724
2019-07-23,50.099998,51.299999,50.099998,50.200001,49.227131,1765000
2019-07-24,50.700001,50.700001,49.799999,49.950001,48.981976,1257220
2019-07-25,50.200001,50.500000,49.799999,50.000000,49.031006,1336643
2019-07-26,50.000000,53.000000,50.000000,52.400002,51.384499,7427870
