Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,11.365900,11.580400,11.237300,11.580400,6.617517,17323282
2000-01-05,11.537500,11.580400,11.237300,11.451700,6.543972,13111232
2000-01-06,11.451700,11.794800,11.408800,11.751900,6.715518,22152626
2000-01-07,12.481100,12.566800,12.180800,12.566800,7.181187,54860037
2000-01-10,12.738400,12.738400,12.309500,12.438200,7.107699,28876932
2000-01-11,12.867100,12.867100,11.666200,11.923500,6.813578,24344668
2000-01-12,12.009300,12.266600,11.751900,11.923500,6.813578,19390237
2000-01-13,11.966400,12.266600,11.966400,12.137900,6.936095,15854541
2000-01-14,12.223700,12.481100,11.880600,11.966400,6.838093,18032940
2000-01-17,12.095000,12.352400,12.009300,12.352400,7.058669,21394137
2000-01-18,12.309500,12.309500,12.009300,12.095000,6.911581,15283327
2000-01-19,11.880600,12.309500,11.880600,12.009300,6.862608,19196729
2000-01-20,12.052200,12.137900,11.580400,11.623300,6.642031,14206395
2000-01-21,11.666200,11.923500,11.666200,11.751900,6.715518,8149173
2000-01-24,11.923500,12.180800,11.837700,12.180800,6.960611,15599063
2000-01-25,12.180800,12.180800,11.880600,11.880600,6.789064,15483447
2000-01-26,11.966400,12.095000,11.923500,12.095000,6.911581,13095868
2000-01-27,12.137900,12.652600,12.095000,12.223700,6.985124,52571965
2000-01-28,12.266600,12.566800,12.266600,12.566800,7.181187,38753721
2000-01-31,12.995700,13.167300,12.867100,12.952900,7.401820,40591972402
2000-02-01,13.081500,13.081500,12.695500,12.781300,7.303760,26401218434
2000-02-02,12.781300,12.781300,12.781300,12.781300,7.303760,0
2000-02-03,12.781300,12.781300,12.781300,12.781300,7.303760,0
2000-02-04,12.781300,12.781300,12.781300,12.781300,7.303760,0
2000-02-07,12.781300,12.781300,12.781300,12.781300,7.303760,0
2000-02-08,12.781300,12.781300,12.781300,12.781300,7.303760,0
2000-02-09,12.910000,12.910000,12.523900,12.566800,7.181187,20319301
2000-02-10,12.566800,13.424600,12.566800,13.424600,7.671368,49547432857
2000-02-11,13.553300,13.553300,12.995700,13.038600,7.450793,29484062354
2000-02-14,13.167300,13.338900,12.867100,12.952900,7.401820,22953741001
2000-02-15,13.210200,13.253100,12.867100,12.952900,7.401820,14803395645
2000-02-16,13.081500,13.510400,13.081500,13.296000,7.597880,23432898015
2000-02-17,13.381800,14.153800,13.296000,14.025100,8.014520,53228523854
2000-02-18,14.153800,14.582700,13.296000,13.467500,7.695883,48027109854
2000-02-21,14.025100,14.153800,13.553300,13.553300,7.744914,28265161575
2000-02-22,13.553300,13.767800,12.652600,12.910000,7.377305,18401492620
2000-02-23,12.952900,12.995700,12.481100,12.566800,7.181187,12513286784
2000-02-24,12.609700,12.824200,12.481100,12.609700,7.205702,12731659
2000-02-25,12.695500,12.824200,12.266600,12.481100,7.132214,15618235
2000-02-28,12.481100,12.481100,12.481100,12.481100,7.132214,0
2000-02-29,12.781300,12.781300,12.137900,12.395300,7.083184,19435788
2000-03-01,12.652600,12.738400,12.523900,12.609700,7.205702,8173015
2000-03-02,12.738400,12.824200,12.438200,12.481100,7.132214,6292933
2000-03-03,12.481100,12.652600,12.309500,12.438200,7.107699,6193959
2000-03-06,12.309500,12.309500,11.580400,11.880600,6.789064,12844409
2000-03-07,11.666200,11.794800,11.323000,11.494600,6.568487,17707046
2000-03-08,11.408800,11.580400,11.237300,11.323000,6.470428,11807416
2000-03-09,11.451700,11.666200,11.408800,11.451700,6.543972,13053142
2000-03-10,11.623300,11.666200,11.151500,11.194400,6.396940,15083575
2000-03-13,11.151500,11.151500,10.422300,10.722600,6.127334,16342244
2000-03-14,10.508100,11.280100,10.508100,11.151500,6.372426,16419779
2000-03-15,11.065700,11.065700,10.808300,10.851200,6.200823,8913025
2000-03-16,10.722600,11.065700,10.679700,11.065700,6.323397,14610624
2000-03-17,11.065700,11.837700,10.851200,11.837700,6.764549,41217754
2000-03-20,11.494600,12.652600,11.494600,12.652600,7.230216,90471553
2000-03-21,13.296000,13.510400,12.867100,13.510400,7.720399,97733037348
2000-03-22,13.510400,14.282400,13.296000,14.153800,8.088062,117864868634
2000-03-23,14.153800,14.282400,13.767800,14.153800,8.088062,84192994579
2000-03-24,13.939300,13.939300,13.682000,13.682000,7.818459,26532204
