Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,59.492100,61.781700,58.837101,59.816601,21.323418,11709420575
2000-01-05,58.182098,59.816601,57.857601,58.512600,20.858566,5338312804
2000-01-06,58.837101,59.816601,57.857601,58.512600,20.858566,7143571472
2000-01-07,57.857601,58.512600,56.878101,58.182098,20.740751,4161389688
2000-01-10,58.182098,61.451099,58.182098,60.796101,21.672588,13993476706
2000-01-11,62.761200,63.416199,60.471600,60.796101,21.672588,26844962788
2000-01-12,61.451099,65.050697,61.451099,65.050697,23.189270,31352979913
2000-01-13,66.679298,68.313797,65.375198,67.334297,24.003323,36774668415
2000-01-14,67.664803,67.989304,63.085701,63.416199,22.606602,18723787423
2000-01-17,67.664803,68.313797,66.679298,67.334297,24.003323,22784038960
2000-01-18,67.664803,67.989304,65.699699,66.679298,23.769831,10391524420
2000-01-19,66.679298,67.009804,64.720200,64.720200,23.071455,9557942172
2000-01-20,64.720200,66.354797,64.395699,65.699699,23.420630,8757789746
2000-01-21,65.699699,66.679298,65.375198,65.375198,23.304949,8065120631
2000-01-24,65.699699,66.030197,64.720200,64.720200,23.071455,6141613680
2000-01-25,64.065201,64.395699,62.761200,63.085701,22.488789,6185280959
2000-01-26,63.085701,64.720200,63.085701,63.416199,22.606602,6340861346
2000-01-27,63.416199,64.065201,62.106201,62.106201,22.139614,3650049362
2000-01-28,62.106201,64.720200,62.106201,63.085701,22.488789,8166047443
2000-01-31,64.395699,65.699699,64.065201,64.720200,23.071455,6967524492
2000-02-01,65.699699,66.030197,64.065201,64.720200,23.071455,5919271830
2000-02-02,64.720200,64.720200,64.720200,64.720200,23.071455,0
2000-02-03,64.720200,64.720200,64.720200,64.720200,23.071455,0
2000-02-04,64.720200,64.720200,64.720200,64.720200,23.071455,0
2000-02-07,64.720200,64.720200,64.720200,64.720200,23.071455,0
2000-02-08,64.720200,64.720200,64.720200,64.720200,23.071455,0
2000-02-09,65.699699,67.334297,64.065201,64.720200,23.071455,9969450655
2000-02-10,64.720200,66.030197,64.065201,64.395699,22.955772,5568146369
2000-02-11,65.375198,67.009804,64.720200,65.375198,23.304949,17208216163
2000-02-14,65.699699,67.989304,65.699699,65.699699,23.420630,15238123126
2000-02-15,66.354797,66.679298,64.395699,66.030197,23.538441,6129399289
2000-02-16,66.354797,67.009804,65.050697,65.050697,23.189270,7219021128
2000-02-17,65.050697,66.030197,64.720200,64.720200,23.071455,6378115238
2000-02-18,65.375198,66.030197,64.395699,64.395699,22.955772,5197624322
2000-02-21,63.085701,63.085701,61.126701,61.126701,21.790442,4653939157
2000-02-22,60.471600,61.781700,59.816601,60.796101,21.672588,5394290990
2000-02-23,61.451099,61.781700,60.796101,60.796101,21.672588,2681960711
2000-02-24,61.781700,62.761200,61.126701,62.106201,22.139614,3755442580
2000-02-25,62.106201,62.430698,60.796101,61.126701,21.790442,2895824043
2000-02-28,61.126701,61.126701,61.126701,61.126701,21.790442,0
2000-02-29,61.781700,62.430698,60.471600,60.471600,21.556915,2440560085
2000-03-01,61.126701,61.781700,60.471600,61.126701,21.790442,2327099377
2000-03-02,61.451099,61.781700,59.816601,59.816601,21.323418,2716936469
2000-03-03,60.147099,60.471600,58.837101,59.161598,21.089922,3402534883
2000-03-06,59.492100,59.816601,58.837101,58.837101,20.974241,1785858754
2000-03-07,58.837101,59.492100,58.182098,59.161598,21.089922,2584438619
2000-03-08,59.492100,60.147099,59.161598,59.161598,21.089922,2229660489
2000-03-09,59.492100,62.761200,59.161598,62.106201,22.139614,8620010087
2000-03-10,63.740700,63.740700,60.471600,60.471600,21.556915,5250786876
2000-03-13,59.816601,59.816601,56.547600,56.547600,20.158081,6455022633
2000-03-14,55.568001,58.182098,55.568001,57.527100,20.507254,4945390496
2000-03-15,57.527100,58.182098,56.223099,56.547600,20.158081,3124517710
2000-03-16,54.912998,56.547600,53.933498,55.892601,19.924591,3825993168
2000-03-17,56.547600,56.547600,55.568001,55.568001,19.808878,4618642230
2000-03-20,53.933498,53.933498,53.933498,53.933498,19.226213,302577418
2000-03-21,52.299000,57.527100,52.299000,57.527100,20.507254,10831420545
2000-03-22,57.857601,60.147099,56.878101,60.147099,21.441231,10086387638
2000-03-23,60.796101,63.085701,60.471600,62.430698,22.255297,15416977419
2000-03-24,61.781700,63.740700,60.796101,63.085701,22.488789,9293370813
2000-03-27,63.740700,67.334297,63.740700,67.334297,24.003323,15002375400
2000-03-28,68.644302,69.299301,65.375198,67.009804,23.887650,15621024308
2000-03-29,67.009804,67.009804,65.050697,65.375198,23.304949,7501987293
2000-03-30,65.375198,69.299301,65.375198,68.313797,24.352493,15971527401
2000-03-31,69.948303,71.913399,69.299301,71.258301,25.402153,38050303443
2000-04-03,71.258301,71.258301,71.258301,71.258301,25.402153,0
2000-04-04,71.258301,71.258301,71.258301,71.258301,25.402153,0
2000-04-05,75.837402,81.389999,75.506897,81.065498,28.898222,26990556995
2000-04-06,82.700104,83.355103,75.506897,75.506897,26.916693,24139154061
2000-04-07,74.851898,77.141403,73.547897,74.202904,26.451847,16656352015
2000-04-10,76.486397,77.796501,74.202904,74.527397,26.567524,13732373302
2000-04-11,72.237900,75.182404,72.237900,72.237900,25.751362,12490612406
2000-04-12,72.237900,73.217400,70.278801,70.278801,25.052980,9639001462
2000-04-13,67.989304,68.968803,66.354797,67.334297,24.003323,9222778623
2000-04-14,65.375198,67.989304,65.375198,65.699699,23.420630,7747265240
2000-04-17,64.395699,67.009804,63.085701,67.009804,23.887650,12363343114
2000-04-18,71.582802,71.582802,69.948303,70.603302,25.168659,15326384580
2000-04-19,70.603302,71.258301,66.354797,67.009804,23.887650,12346394398
2000-04-20,66.354797,67.334297,64.065201,67.009804,23.887650,5793205671
2000-04-21,66.354797,68.644302,65.699699,65.699699,23.420630,5730968857
2000-04-24,65.375198,65.699699,62.761200,62.761200,22.373106,4418589147
2000-04-25,60.796101,64.395699,60.796101,64.065201,22.837957,6862881776
2000-04-26,64.395699,65.050697,59.816601,60.471600,21.556915,5771148212
2000-04-27,62.106201,63.416199,61.451099,62.761200,22.373106,8454315386
2000-04-28,63.085701,66.679298,63.085701,66.679298,23.769831,12911684391
2000-05-01,66.679298,66.679298,66.679298,66.679298,23.769831,0
2000-05-02,66.354797,66.354797,64.395699,64.395699,22.955772,5208435888
2000-05-03,63.740700,64.395699,61.451099,61.781700,22.023933,4504745532
2000-05-04,61.781700,63.416199,59.492100,60.147099,21.441231,6443079489
2000-05-05,60.471600,63.085701,59.492100,62.761200,22.373106,6115670580
2000-05-08,62.761200,63.085701,60.471600,61.451099,21.906084,3028692985
2000-05-09,61.451099,61.451099,61.451099,61.451099,21.906084,0
2000-05-10,59.816601,61.451099,58.512600,58.512600,20.858566,4498252269
2000-05-11,54.588501,56.547600,54.588501,54.912998,19.575384,5752873221
2000-05-12,56.223099,56.547600,53.933498,55.892601,19.924591,8770461760
2000-05-15,55.892601,55.892601,54.588501,54.912998,19.575384,2704103039
2000-05-16,55.568001,58.182098,54.588501,57.857601,20.625071,6088640832
2000-05-17,59.816601,61.781700,58.837101,61.781700,22.023933,7052159903
2000-05-18,61.451099,61.451099,59.816601,60.471600,21.556915,3690065636
2000-05-19,59.816601,61.126701,59.492100,59.816601,21.323418,2078922593
