Date,Open,High,Low,Close,Adj Close,Volume
2008-06-25,157.492996,159.141998,153.783005,155.020004,119.389297,472973
2008-06-26,155.020004,157.080994,150.897003,150.897003,116.213943,537248
2008-06-27,140.589996,144.300003,140.589996,140.589996,108.275970,582120
2008-06-30,140.589996,141.826004,133.580994,135.229996,104.147949,728863
2008-07-01,135.229996,136.054001,126.160004,127.396004,98.114555,857414
2008-07-02,127.396004,135.229996,127.396004,133.580994,102.877937,715523
2008-07-03,130.281998,137.703995,130.281998,136.878998,105.417923,928967
2008-07-04,136.878998,139.764999,134.404999,134.404999,103.512550,595460
2008-07-07,134.404999,134.817993,131.106995,133.992996,103.195244,472973
2008-07-08,132.755997,134.404999,128.632996,131.106995,100.972595,403846
2008-07-09,134.404999,135.229996,127.396004,129.457993,99.702606,468122
2008-07-10,129.457993,132.755997,128.632996,129.869995,100.019913,287422
2008-07-11,131.932007,138.940002,129.869995,135.229996,104.147949,613652
2008-07-14,135.229996,137.703995,133.992996,136.466995,105.100616,213444
2008-07-15,135.229996,135.229996,128.632996,128.632996,99.067230,327443
2008-07-16,128.632996,132.755997,126.984001,127.808998,98.432632,247401
2008-07-17,133.580994,133.580994,127.808998,131.106995,100.972595,531185
2008-07-18,131.932007,135.229996,131.106995,131.932007,101.607979,482675
2008-07-21,133.580994,136.878998,133.580994,136.054001,104.782555,392931
2008-07-22,136.054001,142.238998,135.641998,141.826004,109.227898,653672
2008-07-23,146.362000,149.248001,143.888000,147.598007,113.673210,810117
2008-07-24,148.835007,150.897003,147.598007,149.660004,115.261246,443867
2008-07-25,146.774002,148.835007,145.949005,148.011002,113.991272,265592
2008-07-28,null,null,null,null,null,null
2008-07-29,145.949005,146.774002,144.300003,145.537003,112.085922,255890
2008-07-30,148.011002,149.248001,144.712006,144.712006,111.450554,288635
2008-07-31,146.774002,147.598007,136.878998,140.177002,107.957893,311677
2008-08-01,140.177002,141.001999,136.054001,139.764999,107.640587,283784
2008-08-04,140.177002,146.774002,140.177002,146.774002,113.038620,363825
2008-08-05,148.423004,148.423004,142.651001,144.300003,111.133255,276507
2008-08-06,146.774002,148.423004,145.949005,147.598007,113.673210,624566
2008-08-07,162.358002,167.800003,161.451004,166.893005,128.533325,1233609
2008-08-08,148.052002,152.380997,148.052002,150.216003,118.260353,1365210
2008-08-11,151.947998,156.710007,151.082001,152.380997,119.964775,921690
2008-08-12,152.380997,154.113007,151.082001,153.246994,120.646561,407715
2008-08-13,152.380997,154.977997,152.380997,153.246994,120.646561,376530
2008-08-14,153.246994,154.113007,151.947998,153.679993,120.987434,213675
2008-08-15,154.544998,154.977997,151.514999,151.514999,119.283020,198660
2008-08-18,151.514999,152.380997,145.455002,146.320007,115.193161,321090
2008-08-19,142.856995,148.485001,142.856995,148.485001,116.897591,211365
2008-08-20,147.186005,148.917999,145.886993,148.485001,116.897591,212520
2008-08-21,148.485001,149.350998,145.022003,145.455002,114.512161,212520
2008-08-22,145.455002,148.052002,143.723007,145.455002,114.512161,218295
2008-08-25,147.186005,148.485001,145.886993,147.619003,116.215813,261030
2008-08-26,147.619003,149.350998,146.320007,148.917999,117.238487,210210
2008-08-27,148.917999,154.977997,148.917999,154.977997,122.009315,598290
2008-08-28,155.843994,156.276993,152.813995,154.977997,122.009315,222915
2008-08-29,155.843994,157.143005,151.082001,153.246994,120.646561,282975
2008-09-01,151.514999,152.813995,147.186005,148.052002,116.556694,270270
2008-09-02,148.052002,150.649002,147.186005,148.917999,117.238487,197505
2008-09-03,148.052002,150.649002,143.723007,144.589005,113.830391,235620
2008-09-04,142.856995,146.320007,142.856995,144.589005,113.830391,168630
2008-09-05,139.393997,144.589005,138.528000,140.259995,110.422295,507045
2008-09-08,143.723007,146.320007,141.990997,143.289993,112.807709,777315
2008-09-09,141.126007,141.990997,136.796997,138.528000,109.058746,478170
2008-09-10,136.796997,141.126007,136.796997,141.126007,111.104080,130515
2008-09-11,143.723007,143.723007,140.692993,140.692993,110.763191,297990
2008-09-12,142.856995,143.723007,136.796997,142.856995,112.466858,259875
2008-09-15,141.990997,141.990997,137.662003,137.662003,108.376984,97020
2008-09-16,130.735992,137.662003,128.139008,129.869995,102.242577,307230
2008-09-17,134.199005,137.229004,132.468002,135.065002,106.332458,308385
2008-09-18,129.869995,134.199005,125.973999,129.003998,101.560814,304920
2008-09-19,132.468002,136.363998,132.468002,136.363998,107.355110,368445
2008-09-22,138.528000,138.960999,132.899994,136.796997,107.695984,269115
2008-09-23,131.602005,135.931000,131.602005,134.632004,105.991570,341880
2008-09-24,134.632004,135.498001,130.735992,131.602005,103.606148,346500
2008-09-25,131.169006,132.035004,128.139008,128.139008,100.879822,196350
2008-09-26,128.570999,129.869995,119.481003,119.913002,94.403748,467775
2008-09-29,null,null,null,null,null,null
2008-09-30,111.688004,111.688004,111.688004,111.688004,87.928467,246015
2008-10-01,115.152000,116.016998,103.896004,111.688004,87.928467,1123815
2008-10-02,108.224998,112.554001,103.896004,106.492996,83.838608,436590
2008-10-03,106.492996,106.492996,99.134201,106.492996,83.838608,1601985
2008-10-06,102.164001,103.029999,99.134201,101.299004,79.749535,616770
2008-10-07,95.238098,102.164001,95.238098,102.164001,80.430527,660660
2008-10-08,97.835503,98.701302,95.238098,96.969704,76.341209,455070
2008-10-09,96.969704,99.567101,90.909103,91.774902,72.251511,471240
2008-10-13,90.909103,90.909103,88.744598,88.744598,69.865837,604065
2008-10-14,94.805199,94.805199,92.640701,94.805199,74.637154,592515
2008-10-15,93.939400,94.372299,92.207802,94.372299,74.296349,242550
2008-10-16,91.342003,92.640701,91.342003,92.640701,72.933121,187110
2008-10-17,93.506500,94.805199,91.774902,92.640701,72.933121,288750
2008-10-20,92.640701,93.939400,90.043297,93.939400,73.955544,173250
2008-10-21,95.238098,97.835503,95.238098,96.969704,76.341209,452760
2008-10-22,96.103897,96.969704,93.939400,93.939400,73.955544,284130
2008-10-23,90.909103,92.207802,90.909103,91.774902,72.251511,157080
2008-10-24,90.909103,92.640701,88.744598,88.744598,69.865837,204435
2008-10-27,83.116898,85.714302,82.597397,82.597397,65.026344,221760
2008-10-28,77.922096,86.493500,76.883102,86.493500,68.093636,459690
2008-10-29,91.774902,91.774902,83.982697,86.493500,68.093636,361515
2008-10-30,87.445900,90.909103,86.493500,90.043297,70.888275,610995
2008-10-31,88.311699,90.043297,85.714302,89.177498,70.206657,486255
2008-11-03,89.177498,90.043297,87.013000,89.610397,70.547470,379995
2008-11-04,90.043297,90.043297,85.714302,86.406898,68.025436,459690
2008-11-05,86.580101,88.311699,85.021599,86.493500,68.093636,518595
2008-11-06,83.982697,83.982697,80.519501,80.519501,63.390480,329175
2008-11-07,74.891800,77.748901,74.891800,76.883102,60.527660,683760
2008-11-10,77.056297,77.402603,71.601700,73.419899,57.801186,475860
2008-11-11,72.554100,74.458900,70.649399,72.987000,57.460373,483945
2008-11-12,74.026001,74.891800,72.987000,73.939400,58.210171,242550
2008-11-13,73.939400,74.372299,71.082298,71.948097,56.642487,258720
2008-11-14,73.160202,74.026001,72.727303,73.333298,57.733013,247170
2008-11-17,74.458900,74.891800,71.861504,71.861504,56.574318,151305
2008-11-18,72.294403,72.554100,66.839798,66.839798,52.620880,364980
2008-11-19,66.839798,68.744598,63.636398,66.839798,52.620880,348810008
2008-11-20,66.493500,66.493500,62.164501,64.848503,51.053196,331485007
2008-11-21,62.770599,67.013000,61.471901,66.839798,52.620880,391545008
2008-11-24,68.571404,68.571404,65.021599,66.839798,52.620880,154770
2008-11-25,67.965401,69.783501,67.878799,69.177498,54.461285,274890
2008-11-26,69.783501,70.389603,69.264099,69.956703,55.074722,243705
2008-11-27,71.428596,74.458900,70.995697,74.026001,58.278347,498960
2008-11-28,75.324699,75.324699,71.948097,72.294403,56.915131,287595
2008-12-01,73.160202,73.593102,72.727303,73.593102,57.937538,240240
2008-12-02,70.129898,78.701302,68.484802,70.129898,55.211075,234465
2008-12-03,70.995697,70.995697,65.887398,67.532501,53.166229,264495
2008-12-04,69.004303,69.264099,67.532501,67.532501,53.166229,204435004
2008-12-05,66.666702,72.207802,66.666702,67.965401,53.507030,378840
2008-12-08,67.965401,70.909103,67.532501,70.562798,55.551880,571725
2008-12-09,71.428596,71.428596,69.264099,70.129898,55.211075,435435
2008-12-10,70.129898,73.852798,70.129898,73.593102,57.937538,585585
2008-12-11,73.766197,74.458900,73.073601,74.026001,58.278347,549780
2008-12-12,73.593102,73.593102,69.696999,69.870102,55.006538,345345
2008-12-15,70.562798,73.506500,70.562798,72.640701,57.187756,322245
2008-12-16,72.294403,72.554100,71.515198,71.861504,56.574318,155925
2008-12-17,73.593102,74.026001,72.121201,72.987000,57.460373,281820
2008-12-18,73.333298,74.978302,72.987000,72.987000,57.460373,367290
2008-12-19,76.017303,76.017303,76.017303,76.017303,59.846039,505890011
2008-12-22,77.056297,77.056297,72.121201,72.380997,56.983292,240240
2008-12-23,72.380997,72.900398,69.350601,71.861504,56.574318,406560
2008-12-24,71.861504,72.207802,70.822502,71.861504,56.574318,207900
2008-12-25,72.640701,72.640701,71.948097,72.121201,56.778763,92400
2008-12-26,72.121201,73.939400,72.121201,72.727303,57.255936,239085
2008-12-29,73.679604,75.238098,73.333298,74.372299,58.550976,360360
2008-12-30,76.017303,77.402603,74.545403,76.190498,59.982388,498960
2008-12-31,76.190498,77.662300,76.190498,76.190498,59.982388,329175
2009-01-02,76.190498,76.190498,76.190498,76.190498,59.982388,0
2009-01-05,77.835503,79.567101,76.277000,77.056297,60.664005,276045
2009-01-06,77.922096,78.787903,74.891800,76.969704,60.595844,329175
2009-01-07,76.190498,78.095200,75.844101,76.883102,60.527660,329175
2009-01-08,76.969704,77.922096,73.679604,73.766197,58.073814,462000
2009-01-09,74.199097,74.718597,73.246696,74.026001,58.278347,212520
2009-01-12,72.900398,73.852798,70.562798,72.640701,57.187756,323400
2009-01-13,72.727303,73.160202,71.948097,73.073601,57.528561,244860
2009-01-14,73.333298,75.497803,73.246696,74.891800,58.959972,359205
2009-01-15,73.593102,74.199097,72.727303,73.593102,57.937538,165165
2009-01-16,74.632004,74.891800,73.679604,74.545403,58.687263,150150
2009-01-19,75.324699,75.757599,74.718597,75.151497,59.164429,94710
2009-01-20,75.324699,75.584396,73.593102,74.458900,58.619160,120120
2009-01-21,73.506500,74.891800,72.727303,74.458900,58.619160,160545
2009-02-02,74.458900,77.835503,74.458900,77.835503,61.277451,502425
2009-02-03,78.181801,82.683998,78.181801,82.683998,65.094528,656040
2009-02-04,83.376602,84.242401,81.385300,83.982697,66.116936,509355
2009-02-05,83.809502,83.982697,82.164497,83.116898,65.435333,396165
2009-02-06,83.116898,85.281403,83.116898,83.549797,65.776131,355740
2009-02-09,83.549797,83.636398,81.818199,82.424202,64.889984,306075
2009-02-10,81.904800,82.424202,81.644997,81.818199,64.412903,207900
2009-02-11,81.385300,83.376602,81.039001,83.290001,65.571609,289905
2009-02-12,83.549797,85.194801,82.597397,82.857101,65.230797,269115
2009-02-13,83.116898,84.502197,82.770599,83.636398,65.844315,299145
2009-02-16,83.896103,84.675301,83.636398,84.675301,66.662216,189420
2009-02-17,84.848503,85.021599,83.463203,83.722900,65.912422,113190
2009-02-18,83.116898,83.376602,82.510803,83.116898,65.435333,132825
2009-02-19,82.683998,83.636398,82.251099,83.636398,65.844315,239085
2009-02-20,83.636398,83.809502,81.385300,82.164497,64.685539,117810
2009-02-23,82.164497,83.116898,80.519501,82.337700,64.821892,243705
2009-02-24,82.337700,83.290001,81.644997,82.424202,64.889984,105105
2009-02-25,83.549797,83.809502,82.424202,83.116898,65.435333,258720
2009-02-26,83.549797,83.722900,82.164497,83.030296,65.367149,78540
2009-02-27,83.116898,83.809502,82.683998,83.203499,65.503510,246015
2009-03-02,83.203499,83.549797,81.298698,82.683998,65.094528,157080
2009-03-03,80.432899,83.116898,80.432899,82.424202,64.889984,143220
2009-03-04,82.251099,83.722900,82.077904,83.030296,65.367149,355740
2009-03-05,83.549797,83.896103,79.826797,82.943703,65.298973,284130
2009-03-06,82.337700,83.463203,82.077904,82.943703,65.298973,139755
2009-03-09,83.116898,83.116898,81.212097,82.424202,64.889984,331485
2009-03-10,82.337700,83.203499,81.212097,82.510803,64.958160,344190
2009-03-11,83.116898,83.722900,82.164497,82.770599,65.162697,231000
2009-03-12,82.857101,83.203499,82.251099,82.770599,65.162697,188265
2009-03-13,83.116898,88.311699,82.943703,88.311699,69.525032,1649340
2009-03-16,89.177498,89.610397,86.580101,88.744598,69.865837,1003695
2009-03-17,89.177498,93.073601,87.445900,90.043297,70.888275,851235
2009-03-18,91.774902,91.774902,88.311699,89.610397,70.547470,567105
2009-03-19,90.909103,91.342003,89.177498,89.610397,70.547470,363825
2009-03-20,89.177498,90.909103,88.311699,89.610397,70.547470,321090
