Date,Open,High,Low,Close,Adj Close,Volume
2011-09-29,37.904400,38.183701,36.667500,36.667500,32.779396,10577859
2011-09-30,36.667500,37.106400,33.914501,34.872101,31.174376,6956249
2011-10-03,33.515499,33.515499,31.121500,31.121500,27.821476,4132897
2011-10-04,30.323500,33.515499,30.283600,33.515499,29.961624,3224361
2011-10-05,33.515499,33.515499,31.759899,32.079102,28.677534,2195523
2011-10-06,33.116501,33.116501,31.320999,31.440701,28.106831,1518821
2011-10-07,32.677601,32.677601,31.719999,31.719999,28.356512,134087
2011-10-11,32.278599,32.877102,32.039200,32.637699,29.176903,1416062
2011-10-12,32.637699,32.637699,32.158901,32.158901,28.748873,630336
2011-10-13,32.318501,34.074100,32.318501,33.675098,30.104298,1716819
2011-10-14,33.595299,34.313499,33.276100,33.435699,29.890284,907282
2011-10-17,33.914501,35.510399,33.874599,34.872101,31.174376,1557668
2011-10-18,34.552898,35.430599,34.313499,35.151299,31.423971,1181723
2011-10-19,35.510399,35.510399,34.393299,34.712502,31.031700,867181
2011-10-20,34.712502,34.712502,33.874599,33.914501,30.318312,743119
2011-10-21,33.754902,34.193802,33.635201,33.994301,30.389652,552640
2011-10-24,35.111500,35.111500,34.353401,34.552898,30.889019,684221
2011-10-25,34.632702,34.951900,34.074100,34.153900,30.532330,489983
2011-10-26,34.074100,34.712502,33.914501,34.672600,30.996029,639108
2011-10-27,34.632702,35.829601,34.313499,35.311001,31.566734,1226836
2011-10-28,35.590199,35.789700,34.313499,34.313499,30.675005,1399771
2011-10-31,34.712502,35.510399,34.552898,35.470600,31.709412,1671705
2011-11-01,35.470600,36.946800,35.031700,36.388199,32.529713,2352167
2011-11-02,35.909401,38.702400,35.111500,38.303398,34.241829,3889785
2011-11-03,38.263500,38.263500,37.226101,37.465500,33.492775,2189257
2011-11-04,38.223598,38.662498,37.545300,37.784698,33.778126,1488745
2011-11-07,38.303398,39.899399,37.984200,39.699902,35.490250,2456179
2011-11-08,39.739799,40.697399,38.702400,39.380699,35.204899,2808315
2011-11-09,39.979198,40.058998,38.582699,38.702400,34.598522,1710553
2011-11-10,37.904400,38.223598,36.029099,36.069000,32.244358,2225599
2011-11-11,36.627602,37.345798,36.308399,37.345798,33.385769,1373455
2011-11-14,37.864498,38.103901,37.026600,37.345798,33.385769,1397265
2011-11-15,37.345798,37.744801,36.787201,36.827099,32.922073,546374
2011-11-16,36.827099,37.345798,35.630100,35.909401,32.101681,1166685
2011-11-17,35.590199,36.547798,35.271000,36.388199,32.529713,670437
2011-11-18,35.590199,36.148800,35.590199,35.669998,31.887667,429831
2011-11-21,35.510399,35.510399,33.515499,33.515499,29.961624,1210545
2011-11-22,32.318501,33.834702,32.318501,33.435699,29.890284,849637
2011-11-23,33.515499,33.914501,32.318501,32.478100,29.034227,695500
2011-11-24,32.318501,34.513000,32.318501,34.233700,30.603664,829587
2011-11-25,34.313499,34.632702,32.757401,33.116501,29.604931,874700
2011-11-28,33.515499,33.914501,33.276100,33.515499,29.961624,657905
2011-11-29,34.074100,34.074100,33.515499,33.675098,30.104298,312035
2011-11-30,33.675098,33.675098,32.717499,32.877102,29.390917,502514
2011-12-01,34.313499,34.313499,33.715000,34.153900,30.532330,847131
2011-12-02,33.914501,34.153900,33.116501,33.196301,29.676268,698006
2011-12-05,33.316002,33.874599,33.196301,33.834702,30.246977,332085
2011-12-06,33.834702,33.834702,32.877102,32.917000,29.426588,426072
2011-12-07,32.877102,33.515499,32.877102,33.196301,29.676268,398502
2011-12-08,33.116501,33.515499,32.637699,32.956902,29.462257,363414
2011-12-09,32.398300,32.797298,32.398300,32.518002,29.069895,531337
2011-12-12,32.877102,33.395802,32.318501,32.358398,28.927217,461160
2011-12-13,32.158901,32.158901,31.680099,31.759899,28.392181,706778
2011-12-14,31.759899,32.478100,31.680099,32.318501,28.891552,389730
2011-12-15,31.919500,32.079102,31.520500,31.919500,28.534857,308275
2011-12-16,31.919500,32.996799,31.839701,32.996799,29.497925,738107
2011-12-19,32.996799,32.996799,32.278599,32.398300,28.962889,493742
2011-12-20,32.956902,33.076599,32.557899,32.757401,29.283911,345870
2011-12-21,32.956902,34.074100,32.956902,33.954399,30.353983,1050142
2011-12-22,33.914501,34.552898,33.515499,33.515499,29.961624,815802
2011-12-23,33.834702,35.231201,33.754902,34.792301,31.103031,1479973
2011-12-26,35.111500,35.749802,34.792301,35.430599,31.673655,1206786
2011-12-27,35.430599,35.590199,34.353401,34.433201,30.782013,843372
2011-12-28,34.473099,35.949299,34.473099,35.271000,31.530975,1360924
2011-12-29,35.071499,35.111500,34.393299,34.552898,30.889019,595247
2011-12-30,34.951900,35.231201,34.473099,34.552898,30.889019,556400
2012-01-02,34.552898,34.552898,34.552898,34.552898,30.889019,0
2012-01-03,34.552898,34.552898,34.552898,34.552898,30.889019,0
2012-01-04,34.552898,34.552898,34.552898,34.552898,30.889019,0
