Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,41.747299,42.668201,40.979900,42.054298,26.110983,47596522
2000-01-05,40.826401,41.900799,40.826401,41.747299,25.920376,30602571
2000-01-06,41.440399,42.668201,40.826401,41.133400,25.539207,60709843
2000-01-07,39.905499,41.133400,39.138100,41.133400,25.539207,38098685
2000-01-10,41.440399,41.747299,40.826401,41.286900,25.634518,35649471
2000-01-11,41.593899,43.128700,39.291599,39.598598,24.586271,57659486
2000-01-12,39.598598,40.519501,38.677700,39.905499,24.776823,39082427
2000-01-13,40.366001,41.286900,39.291599,39.291599,24.395660,49468245
2000-01-14,39.291599,39.905499,38.063702,38.370701,23.823887,31967675
2000-01-17,39.598598,41.133400,39.291599,40.366001,25.062744,40799345
2000-01-18,40.826401,41.133400,40.058998,40.366001,25.062744,31977920
2000-01-19,40.519501,42.207802,40.212502,40.673000,25.253351,56986300
2000-01-20,41.133400,42.514801,41.133400,42.514801,26.396906,60362394
2000-01-21,42.514801,44.049599,42.054298,42.514801,26.396906,88066693
2000-01-24,42.975201,43.589100,42.054298,42.821701,26.587458,49084131
2000-01-25,42.668201,43.589100,42.361301,42.361301,26.301598,30873742
2000-01-26,42.975201,43.128700,41.440399,41.440399,25.729822,29407861
2000-01-27,41.440399,41.747299,40.519501,40.519501,25.158051,22801162
2000-01-28,40.212502,40.673000,39.598598,39.905499,24.776823,21581515
2000-01-31,40.519501,41.133400,40.212502,40.673000,25.253351,16967693
2000-02-01,41.286900,42.054298,41.133400,41.440399,25.729822,24000775
2000-02-02,41.440399,41.440399,41.440399,41.440399,25.729822,0
2000-02-03,41.440399,41.440399,41.440399,41.440399,25.729822,0
2000-02-04,41.440399,41.440399,41.440399,41.440399,25.729822,0
2000-02-07,41.440399,41.440399,41.440399,41.440399,25.729822,0
2000-02-08,41.440399,41.440399,41.440399,41.440399,25.729822,0
2000-02-09,42.821701,42.821701,41.440399,41.440399,25.729822,25781381
2000-02-10,41.440399,41.747299,40.212502,40.519501,25.158051,16958425
2000-02-11,40.673000,42.054298,40.212502,40.366001,25.062744,26090406
2000-02-14,40.058998,40.058998,38.831200,38.831200,24.109804,27735362
2000-02-15,38.831200,39.291599,38.370701,38.984600,24.205048,28581271
2000-02-16,38.984600,41.593899,38.984600,41.593899,25.825127,45887031
2000-02-17,41.900799,42.668201,40.519501,40.826401,25.348598,46619263
