Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,7.854490,7.929270,7.704840,7.854490,4.122219,1927692398
2000-01-05,7.817100,8.116320,7.779620,8.078840,4.239964,4316156348
2000-01-06,8.041450,8.639920,8.041450,8.639920,4.534431,8031287884
2000-01-07,8.826920,9.013930,8.340670,8.677320,4.554060,7468886299
2000-01-10,8.602510,8.639920,8.378060,8.490310,4.455912,4477414247
2000-01-11,8.527710,8.714720,8.228490,8.228490,4.318503,4759444372
2000-01-12,8.228490,8.340670,8.228490,8.340670,4.377378,2329434388
2000-01-13,8.340670,8.602510,8.265890,8.415530,4.416666,3823004078
2000-01-14,8.602510,8.602510,8.303270,8.378060,4.397001,4143950067
2000-01-17,8.452900,8.901730,8.415530,8.714720,4.573688,9709316659
2000-01-18,8.901730,9.013930,8.826920,8.976530,4.711092,10072749
2000-01-19,9.051330,9.313160,9.051330,9.200950,4.828872,7573377
2000-01-20,9.200950,9.200950,8.639920,8.714720,4.573688,8063385
2000-01-21,8.677320,8.714720,8.452900,8.527710,4.475541,5382433
2000-01-24,9.088740,9.088740,9.088740,9.088740,4.769982,3094282
2000-01-25,9.724580,9.724580,9.724580,9.724580,5.103686,6182982
2000-01-26,10.397800,10.397800,10.098600,10.397800,5.457007,29725870
2000-01-27,10.622200,10.697000,10.248200,10.323000,5.417751,10896030
2000-01-28,10.323000,10.510000,10.285600,10.323000,5.417751,6950625
2000-01-31,10.472600,10.622200,10.248200,10.248200,5.378495,4283168
2000-02-01,10.397800,10.397800,10.248200,10.248200,5.378495,5517653
2000-02-02,10.248200,10.248200,10.248200,10.248200,5.378495,0
2000-02-03,10.248200,10.248200,10.248200,10.248200,5.378495,0
2000-02-04,10.248200,10.248200,10.248200,10.248200,5.378495,0
2000-02-07,10.248200,10.248200,10.248200,10.248200,5.378495,0
2000-02-08,10.248200,10.248200,10.248200,10.248200,5.378495,0
2000-02-09,10.472600,10.472600,10.248200,10.323000,5.417751,5427486
2000-02-10,10.397800,11.033700,10.323000,10.584800,5.555149,23900654
2000-02-11,10.771800,10.771800,10.472600,10.510000,5.515893,11405708
2000-02-14,10.547400,10.547400,10.098600,10.136000,5.319609,8249226
2000-02-15,10.173400,10.248200,9.761980,9.799380,5.142942,5772047
2000-02-16,9.799380,10.061200,9.799380,9.986400,5.241095,5478063
2000-02-17,9.986400,10.659600,9.986400,10.659600,5.594405,11033896
2000-02-18,11.370300,11.370300,10.846700,10.921400,5.731805,22060550
2000-02-21,12.417500,12.417500,12.417500,12.417500,6.516994,10186562
2000-02-22,13.240400,13.240400,11.968700,12.043500,6.320709,67620561
2000-02-23,12.043500,12.043500,11.220700,11.220700,5.888885,15330454
2000-02-24,11.220700,11.445100,10.547400,10.659600,5.594405,10270435
2000-02-25,10.697000,10.697000,9.948990,10.023800,5.260723,11117391
2000-02-28,10.023800,10.023800,10.023800,10.023800,5.260723,0
2000-02-29,10.173400,10.285600,9.574960,9.649770,5.064424,5645084
2000-03-01,9.874190,10.323000,9.799380,10.323000,5.417751,9923965
2000-03-02,10.472600,10.659600,10.323000,10.510000,5.515893,9827291
2000-03-03,10.472600,10.734400,10.360400,10.472600,5.496264,4664948
2000-03-06,9.799380,9.874190,9.574960,9.612370,5.044796,3522518
2000-03-07,9.649770,9.948990,9.574960,9.874190,5.182205,2906401
2000-03-08,10.098600,10.547400,9.948990,10.547400,5.535521,7432725
2000-03-09,10.697000,10.921400,10.323000,10.397800,5.457007,10777886
2000-03-10,10.397800,10.397800,9.799380,9.874190,5.182205,5258282
2000-03-13,9.687170,9.687170,9.200950,9.200950,4.828872,3497111
2000-03-14,8.677320,9.387960,8.677320,8.976530,4.711092,4863178
2000-03-15,8.976530,9.275750,8.677320,8.677320,4.554060,3282237
2000-03-16,8.602510,8.976530,8.490310,8.789520,4.612945,4488768
2000-03-17,8.789520,9.013930,8.639920,8.826920,4.632574,7954099
2000-03-20,8.527710,8.527710,8.527710,8.527710,4.475541,257816
2000-03-21,8.340670,9.088740,8.340670,9.088740,4.769982,10663896837
2000-03-22,9.051330,9.425360,8.976530,9.275750,4.868129,8291747
2000-03-23,9.574960,9.911590,9.313160,9.799380,5.142942,10773148
2000-03-24,9.724580,9.724580,9.462760,9.574960,5.025162,6315280
2000-03-27,9.612370,9.799380,9.425360,9.574960,5.025162,4058528
2000-03-28,9.724580,9.874190,9.500160,9.649770,5.064424,7420002
2000-03-29,9.724580,9.836780,9.537560,9.649770,5.064424,5643998
2000-03-30,9.649770,9.948990,9.574960,9.649770,5.064424,8678509
2000-03-31,9.649770,9.799380,9.238350,9.275750,4.868129,3206272
2000-04-03,9.275750,9.275750,9.275750,9.275750,4.868129,0
2000-04-04,9.275750,9.275750,9.275750,9.275750,4.868129,0
2000-04-05,9.200950,9.425360,9.126140,9.387960,4.927020,3706999
2000-04-06,9.425360,9.687170,9.425360,9.500160,4.985906,5525150
2000-04-07,9.574960,9.687170,9.425360,9.425360,4.946648,5147891
2000-04-10,9.126140,9.200950,8.976530,9.088740,4.769982,3517171
2000-04-11,9.051330,9.574960,9.051330,9.462760,4.966276,8544464
2000-04-12,9.574960,9.612370,9.163550,9.200950,4.828872,3918834
2000-04-13,9.051330,9.200950,9.013930,9.013930,4.730721,3113464
2000-04-14,8.976530,9.051330,8.864320,8.939130,4.691463,3013467
2000-04-17,8.602510,8.602510,8.228490,8.303270,4.357749,2814004245
2000-04-18,8.415530,8.565110,8.415530,8.452900,4.436279,2476860196
2000-04-19,8.452900,8.639920,8.303270,8.378060,4.397001,1995907416
2000-04-20,8.378060,8.378060,8.265890,8.340670,4.377378,1764547174
2000-04-21,8.452900,8.527710,8.378060,8.378060,4.397001,1711439051
2000-04-24,8.527710,8.752120,8.527710,8.677320,4.554060,10411120
2000-04-25,8.677320,8.677320,8.340670,8.378060,4.397001,5057928466
2000-04-26,8.527710,8.527710,7.854490,8.191100,4.298880,5044939925
2000-04-27,8.191100,8.228490,7.929270,8.116320,4.259633,2816269510
2000-04-28,8.041450,8.228490,7.929270,8.191100,4.298880,2686721754
2000-05-01,8.191090,8.191090,8.191090,8.191090,4.298874,0
2000-05-02,8.078840,8.153680,7.929270,8.041450,4.220340,1336818624
2000-05-03,7.854490,8.004070,7.667450,7.742230,4.063303,1702860193
2000-05-04,7.630060,8.265890,7.630060,8.228490,4.318503,5902759441
2000-05-05,8.265890,8.452900,7.966670,8.228490,4.318503,4751967342
2000-05-08,8.789520,8.864320,8.490310,8.639920,4.534431,6983543
2000-05-09,8.639920,8.639920,8.639920,8.639920,4.534431,0
2000-05-10,8.527710,8.602510,8.378060,8.415530,4.416666,1464143766
2000-05-11,8.153680,8.340670,8.116320,8.228490,4.318503,1981537443
